File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
2b1143ae-fd15-430f-ab0f-dcd3b6dad739	d751b729-f6cf-4fdf-b55d-f82830f0b26c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6774	TCGA-44-6774-01A	Primary Tumor
e49dc383-3844-4447-8aba-d0fa8f28864e	6581cbc8-465e-4c0e-bac7-bdffefec92eb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MN-A4N5	TCGA-MN-A4N5-01A	Primary Tumor
5bf85567-c353-4e9f-bfd7-4d1de4629342	64cf9ae1-d259-4d24-a448-37c00b7f9ded.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A491	TCGA-55-A491-01A	Primary Tumor
e96529cf-247e-49f4-9c1b-6c01e14c791c	c85a9132-5f03-4aed-b69e-309e5f6742d0.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-50-5066	TCGA-50-5066-02A	Recurrent Tumor
93517f49-c372-402c-bea4-3fdbcb4cbe7c	b375ca9f-6408-496f-83c9-469c74ccc7a2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-7553	TCGA-97-7553-01A	Primary Tumor
8efddf94-3523-4616-9238-236ea0c9c195	368f7854-2def-41fc-a75a-c684a387c3c1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-50-5055	TCGA-50-5055-01A	Primary Tumor
e49050c1-b4a4-47ea-873f-963e20fe59c0	35b65134-1bef-4c64-8606-3df38c275dda.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-MP-A4TI	TCGA-MP-A4TI-01A	Primary Tumor
af0369dc-b50f-48f7-8973-ad86b8ae020f	da163643-5142-4b0f-8c81-0c556a2f9e77.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-44-4112	TCGA-44-4112-01A	Primary Tumor
e0134f8b-1fda-4ae3-b1d5-4fcaea6c70a2	cff49249-3902-4863-98b0-89637c627019.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-8505	TCGA-55-8505-01A	Primary Tumor
ecab6315-9c6f-4760-a45b-235779b20b4e	64cf9ae1-d259-4d24-a448-37c00b7f9ded.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A491	TCGA-55-A491-01A	Primary Tumor
92dec403-bce0-45a7-b60d-ef9c3c458a30	cefc0de0-beb1-4322-8a9c-0ecef62a980d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-75-6212	TCGA-75-6212-01A	Primary Tumor
34bbba6e-7da4-40e6-af3c-cba81ea2569b	a7db602f-114f-4e8b-ae0f-2295f6cbeb4d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-71-8520	TCGA-71-8520-01A	Primary Tumor
324ac9df-bce9-4e07-8565-7a6c8d37e7b8	9d7486ce-efb9-413f-80b1-e47971625875.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-38-4632	TCGA-38-4632-11A	Solid Tissue Normal
f218c60d-d060-4f5e-90d6-531ba5d5c343	e8b1ce08-dd9c-4945-b0e2-d1e0310a12fe.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-78-7146	TCGA-78-7146-01A	Primary Tumor
87cc832a-35c9-4664-ac0f-b16002509a25	1ac403f9-b84f-4f49-a02a-ce548beac104.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8205	TCGA-55-8205-01A	Primary Tumor
0f5f287b-ee07-47b1-9d71-03cacffbdc21	dc76cdde-f77f-4604-94c4-0b150b9a56b4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4405	TCGA-05-4405-01A	Primary Tumor
26748992-7910-4a84-bfbd-9dbd7c28145a	f204f6b8-03fb-4464-922d-de9fffeff9d5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6745	TCGA-49-6745-11A	Solid Tissue Normal
3f57f1de-1c0b-4613-9c6e-4918493a5bbc	14e41141-da72-4939-a056-f3589b5c7663.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-44-7667	TCGA-44-7667-11A	Solid Tissue Normal
a6319f10-cdad-4872-a820-63011cd3ef59	d0d7fae1-355e-4ada-a469-b69d59c1edfe.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4390	TCGA-05-4390-01A	Primary Tumor
4f76fa71-a349-4a42-9029-8b389d2bc76a	0cd5fbf1-9e0f-4017-9e26-93ff0828c169.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2656	TCGA-44-2656-01A	Primary Tumor
7822a505-074f-451b-9dde-63670798e7a9	906d81f3-13b4-427c-acd3-64b5804b6306.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-8496	TCGA-91-8496-01A	Primary Tumor
e14966ae-c3c6-4875-b35f-504633dcd92c	19f441a5-6db0-4ea3-8241-728b5e3fb86a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-8254	TCGA-69-8254-01A	Primary Tumor
3041ee8c-dd0b-4b1a-afa0-d07de50632e4	1dd5ec67-7a28-4870-97a0-c408daf6c48f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A490	TCGA-55-A490-01A	Primary Tumor
170a50f2-f849-4a64-99db-0c9f1dbc9ef6	82cd39d8-7a0d-4ebf-adad-57b3a4e68262.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-4490	TCGA-49-4490-01A	Primary Tumor
14854d9f-e7a7-4bd6-9b83-120db9808248	66fcaec7-a58a-413b-8b44-4fc1e4cf16f6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-05-4433	TCGA-05-4433-01A	Primary Tumor
498de07b-b371-4bd6-b4ac-5cf0e3c909e5	4f2b6b76-3a34-4cb6-9ec3-e343171ff2c2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8668	TCGA-86-8668-01A	Primary Tumor
29e29235-d3ba-4b52-98b3-db29228cb3a9	fea5e368-ce88-4930-9283-c1b9f9c79a70.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-8398	TCGA-62-8398-01A	Primary Tumor
52050aa0-cd84-46ff-87d1-df2bb734c5fc	0707ddc2-77f7-41e2-ad4c-783673d0ecbe.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-83-5908	TCGA-83-5908-01A	Primary Tumor
90680af4-efc3-4693-8efb-6127c03c0c9f	ae32fcc8-a1b7-47c8-b1c5-1e5cdbcf3725.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4422	TCGA-05-4422-01A	Primary Tumor
7cf0536b-a834-4d80-bbcd-661ede86e89e	1dc8075b-ed0c-471f-8947-967d23ff686b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2662	TCGA-44-2662-01A	Primary Tumor
61154309-836f-400e-b8e3-3b21a8cbda9a	f561e8fc-3ed9-4d8f-be9f-800966251738.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8076	TCGA-86-8076-01A	Primary Tumor
0fa65440-2a0d-4f1a-bb5f-ff3c2d802e42	8345f95c-269f-476b-82a5-0630ee50b97b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-78-7540	TCGA-78-7540-11A	Solid Tissue Normal
75da4538-a144-43f2-bf47-4d79aa40d5bb	1866d49b-28fb-430d-a699-2e5033d0d74f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5045	TCGA-50-5045-01A	Primary Tumor
ecc6be66-53c8-4c13-996c-3c01642d6209	70308338-9f2c-4592-986e-9b089bed8f3f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-78-7147	TCGA-78-7147-01A	Primary Tumor
258b418e-145e-411b-ac3b-e65bbb5061dc	fa2ab0a0-e4b1-4717-9431-2a74b69982f6.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-8299	TCGA-55-8299-01A	Primary Tumor
c07b6180-1785-4bf6-a881-faa169c66297	2ce7edaf-0a05-444a-ba19-a26ee1b74513.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-2659	TCGA-44-2659-01A	Primary Tumor
4e3a69fb-bdd6-4894-b448-0388200bc40d	a2e9dd29-2f5f-49a7-9cdc-2a66eb998ee7.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-95-7039	TCGA-95-7039-01A	Primary Tumor
26dc52d6-6da4-4891-87d6-60606624c916	1ed75de7-5314-4887-8fec-2d806c996e6f.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-S2-AA1A	TCGA-S2-AA1A-01A	Primary Tumor
a26228d7-12d5-42fc-8c5e-dd47f14b3f12	089c5bc7-08b0-47c9-8ddd-e3c006e6b063.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-69-A59K	TCGA-69-A59K-01A	Primary Tumor
ff92458d-07fc-407a-9086-505a5df5fe37	97f3c6a3-a3b8-4f59-9242-8845fa1c90a8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-05-4395	TCGA-05-4395-01A	Primary Tumor
ee05ca9a-4e16-40cb-b1cd-02152b3cbd5c	44615ba8-36ce-4d2e-9d9d-b2f01179b6c8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-62-A472	TCGA-62-A472-01A	Primary Tumor
9d706d56-6139-4624-a4a4-b3de183c73c2	39bdbacc-7afc-4b5d-9910-0173551b913c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-44-6779	TCGA-44-6779-01A	Primary Tumor
a18c2702-7f52-4f42-9186-b25115022290	ee3ba8bf-a5c5-4552-9afe-69369e8cc303.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-7995	TCGA-55-7995-01A	Primary Tumor
fd72ba8d-3af1-4dc0-a74d-3ce5e167f29c	9c62a984-f89a-4838-af13-786468b293c1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6145	TCGA-44-6145-01A	Primary Tumor
44693fa0-d6ac-41d8-915c-dc473989f81e	df652972-6474-474a-9745-4b58fff68744.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8203	TCGA-55-8203-01A	Primary Tumor
c56b4ece-fc5c-4c53-a4f1-477537b33c8a	fde67178-6278-4872-a2c4-cfa32f71fdbe.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6744	TCGA-49-6744-11A	Solid Tissue Normal
99176436-1a55-47e0-8c9f-9bedfef17fa3	c63458fd-9b68-40d2-86a4-dc69f9946c36.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3917	TCGA-44-3917-01B	Primary Tumor
60ad6275-d77b-4334-a544-bc75ce7ab9d7	10e453a6-8c30-456c-9a8a-f1195b6122f4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-99-7458	TCGA-99-7458-01A	Primary Tumor
338a7322-d9b1-4c3f-8119-7c3aef5d9f40	cdb40040-4357-4d85-ae62-91c38d4806d1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A5C7	TCGA-MP-A5C7-01A	Primary Tumor
b6294472-a607-4590-9070-f7a3c8868e63	58dc0435-3e56-48c0-b76f-3fe1da6cf1dd.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4T7	TCGA-MP-A4T7-01A	Primary Tumor
e7120fbc-95c1-4a58-bdb5-4c85610edf89	dfb56742-389a-4c33-992e-8b3014c882e0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6776	TCGA-44-6776-11A	Solid Tissue Normal
4bb17833-16fa-4605-bea6-d846e8076c07	2288a1aa-8f29-4a29-a619-2c49fde819ae.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-55-7911	TCGA-55-7911-11A	Solid Tissue Normal
a01a82c0-4eca-4e51-a58e-a15e15effcdb	6449f2b6-1af9-4612-abde-ac0f5bb1ff7e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7220	TCGA-78-7220-01A	Primary Tumor
6053694e-8b83-4f2e-9558-9cee6a0f3645	c63458fd-9b68-40d2-86a4-dc69f9946c36.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3917	TCGA-44-3917-01B	Primary Tumor
532309f7-807b-411c-99da-d9c61b972b67	3fbb4c61-e8c6-40dc-b7bc-786380add78d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-4112	TCGA-44-4112-01B	Primary Tumor
062b40e1-2f4e-466d-a85c-d5c721bec650	e879390d-b662-4121-8137-e35bf208edac.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6836	TCGA-91-6836-01A	Primary Tumor
6a414a58-e327-4c35-b308-8ec872da466c	23894b02-d2b5-4a15-a11f-cf81d9d97f53.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6975	TCGA-55-6975-01A	Primary Tumor
614b28f9-e28e-45d3-9ac7-f587b52e4614	b32ed1d3-c9f1-42c7-ad2a-32794591a839.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-L9-A7SV	TCGA-L9-A7SV-01A	Primary Tumor
7aed3635-31d4-4c3c-b631-012b246e71dc	1259658a-952b-494d-a9de-81fbf6908e8d.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-O1-A52J	TCGA-O1-A52J-01A	Primary Tumor
a4794907-a6f1-49ce-9ce1-f547fd10e52f	04c8f4a3-77c8-4085-ae46-ae66ab486c08.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7153	TCGA-78-7153-01A	Primary Tumor
47e18ac2-427f-4c9f-9a20-a8403116822e	09b88587-a112-46d1-9551-d60154effdef.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-62-8402	TCGA-62-8402-01A	Primary Tumor
394866a2-baad-4448-9970-37ed8ffcd288	718213cf-ae83-4007-9a51-9475249fb596.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-55-7573	TCGA-55-7573-01A	Primary Tumor
5367a7b6-a035-4aa8-89b9-2f89e758db62	64cf9ae1-d259-4d24-a448-37c00b7f9ded.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-A491	TCGA-55-A491-01A	Primary Tumor
61341ded-609b-49a7-9be8-fe2dd32796b8	69ad4bfb-b94a-4b72-986b-d6a73febd362.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6835	TCGA-91-6835-01A	Primary Tumor
40cf1517-fe10-4ba2-afd6-0d8488399986	be066ad3-e17c-4adc-9f4b-4d5c33d4dfad.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-93-7347	TCGA-93-7347-01A	Primary Tumor
0268d740-37f4-48ad-a9a6-0fad12d26d8e	35a1df51-9daf-4d8b-ab87-222b8562244a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-50-5935	TCGA-50-5935-11A	Solid Tissue Normal
eedab347-4151-4710-a98e-437e67ff9638	994acd99-03f8-47d3-82f0-2b1cbdf86d8a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MP-A4T9	TCGA-MP-A4T9-01A	Primary Tumor
8c2642e0-da5b-4ef3-a8bc-e6d69a306e7c	6b953214-e5c8-4aae-b257-f7e326ce0b2b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-AAR9	TCGA-49-AAR9-01A	Primary Tumor
379f8701-e3f0-4d53-91a2-d0862b402144	3f2012b6-8d85-4666-b73e-64cf2c0946fa.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-86-8280	TCGA-86-8280-01A	Primary Tumor
34443f28-892b-4fbc-9c52-5c9669c6a4e4	5f8af729-8993-4b3c-badb-aa1e3ce4e81c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6743	TCGA-49-6743-01A	Primary Tumor
e1953b6d-26ef-4f29-8da4-ddd17f6bc855	631fc20d-00c1-4b13-8520-f25f0388e985.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7910	TCGA-55-7910-01A	Primary Tumor
11310889-fb20-481c-957e-1d76486ee453	4eaebf2c-a385-4fcf-aff6-6fb21c942ec7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-44-2668	TCGA-44-2668-01A	Primary Tumor
b8db3596-831c-42e2-bb9d-ce13de5b2c9a	5da55f22-6bc2-4c07-88f1-6516db69deb3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6981	TCGA-55-6981-11A	Solid Tissue Normal
dd8f3325-95ea-4a6c-a5ba-e24afa18d8a2	23b71f6e-b11f-4536-a550-ea5c81ffe48e.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-44-5645	TCGA-44-5645-01A	Primary Tumor
563b1f34-57e1-4484-ac21-2a6ab29bccd1	eb5c4332-cf82-4e1d-b609-9644b81efcc4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-55-7910	TCGA-55-7910-11A	Solid Tissue Normal
853be8e1-c2e1-47ac-90e5-1c5fa914b992	f692278d-a164-4645-b843-ce2bf6007a20.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-86-8279	TCGA-86-8279-01A	Primary Tumor
56c388b9-0579-42d3-b0a5-8ac606816d08	20991135-5873-49b1-b738-6724d8750722.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-J2-A4AG	TCGA-J2-A4AG-01A	Primary Tumor
6fd18633-7117-4051-b23c-b541de533448	c35ee127-c889-4cb6-b865-c447a87833fc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-95-7948	TCGA-95-7948-01A	Primary Tumor
69a78a7e-523e-4741-90b1-95e4b22d9303	69f590a7-8b7d-46e4-9a90-a1a3d59771f9.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3396	TCGA-44-3396-11A	Solid Tissue Normal
1f55cd4a-2fc3-4ee6-844e-8d8370436b70	b838f31a-077e-4476-8e28-10a4e85c0326.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-50-5051	TCGA-50-5051-01A	Primary Tumor
f9935cb3-b741-446c-820b-218c2f2998a4	901303e4-35e2-47aa-86b9-a5cb36922680.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-MP-A4TD	TCGA-MP-A4TD-01A	Primary Tumor
d6ad8e26-a755-4ed7-9d3f-adb0fd809b82	70308338-9f2c-4592-986e-9b089bed8f3f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-78-7147	TCGA-78-7147-01A	Primary Tumor
2dcc20e1-8634-448b-823a-deb3fc038651	ce786209-c77d-47e0-95a6-20c036bed8b3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-64-5778	TCGA-64-5778-01A	Primary Tumor
d10bf13d-9c7e-4634-a185-69274a0bac2c	6308f034-7caa-4e71-8a85-63abbae57c32.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-99-8025	TCGA-99-8025-01A	Primary Tumor
f7bb0ff7-a1e3-4922-92b0-645f934e5a9e	104617c9-e4be-4742-960f-573220b7962c.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-NJ-A4YP	TCGA-NJ-A4YP-01A	Primary Tumor
56ed3c50-77fb-419c-a6f7-9b6e3f9ba69c	a6801749-f1cc-4824-8be9-c86df987b768.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7815	TCGA-55-7815-01A	Primary Tumor
5fa58573-7e72-4553-af87-7c9bcb185368	35eaeea5-d89c-46fd-8a4b-f979bc3e2ae0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-NJ-A4YG	TCGA-NJ-A4YG-01A	Primary Tumor
a085eaf7-b0af-4c76-bdd3-7ab187ea0989	3107533c-054e-463c-b2bc-73ba71ed133a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-6985	TCGA-55-6985-01A	Primary Tumor
d0628131-8597-451b-866e-faa3ebedc79d	4938e83e-4ff0-4880-bc31-aa52e3a68ec2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-75-6203	TCGA-75-6203-01A	Primary Tumor
35f74b6f-1401-4d47-ab67-4ce7db4973a2	75797069-0eee-4c51-ba37-89caec41ab33.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-75-5122	TCGA-75-5122-01A	Primary Tumor
412f88dc-42a9-44b4-8514-b854fb5a24b3	a7ac2239-f60b-40a2-b931-5aa9b3adc8d8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-69-8255	TCGA-69-8255-01A	Primary Tumor
69b1a034-d746-41a5-bc79-461bf15ed25c	ef01154b-2fb7-4e97-8ecb-ceb1c93502bd.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-78-8655	TCGA-78-8655-01A	Primary Tumor
d869a404-5952-4d74-8f94-8a843ba5ddd9	ce4ac30d-f2e6-40f3-a2db-fdcf0218b8fb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-A4LX	TCGA-97-A4LX-01A	Primary Tumor
0ff2e2d1-430f-4171-a8a0-222bc22c9c9c	8238188f-fb01-4f30-9f3f-6bec98625c63.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-8091	TCGA-55-8091-01A	Primary Tumor
0178f4cc-26db-47ce-8025-6fec60523991	33568f1e-8704-4ea5-948b-564057e5a36b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-05-4390	TCGA-05-4390-01A	Primary Tumor
fea202fb-1a1e-4ef0-843c-f06e03064164	ca1518ed-cdd9-4e6e-92a2-3c63a8f18c33.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-64-5778	TCGA-64-5778-01A	Primary Tumor
882dc6e5-399a-457f-aa42-5db608f3ef71	994ba708-9a28-4e86-8dc0-f3626cb26b1e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-MN-A4N4	TCGA-MN-A4N4-01A	Primary Tumor
1ad0524e-4bb2-4a64-a7b2-9f67bd09301a	496d5850-be63-4ae8-8d5e-083f98d2d19e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-44-7671	TCGA-44-7671-01A	Primary Tumor
8d121552-f370-4794-ac3f-7ceac1565f41	c5ed8e4f-a283-4605-88de-cadcac24d134.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-55-7281	TCGA-55-7281-01A	Primary Tumor
369b5454-d30b-4d42-a819-3a31aceaaf17	888f5963-c698-4d01-9981-e8505e214af2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-86-8056	TCGA-86-8056-01A	Primary Tumor
d4a5eb8f-c4f2-4ec0-b02a-782befd25b79	04c8f4a3-77c8-4085-ae46-ae66ab486c08.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-78-7153	TCGA-78-7153-01A	Primary Tumor
e2bb8088-9af3-4456-bb16-da5c872bff7e	7844b74a-2846-4f42-8874-edcc90261fef.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-3918	TCGA-44-3918-01A	Primary Tumor
1b92fa41-5c5c-4b56-99c5-293597989495	8bb0ee3a-c7d0-4110-b13b-eb7d087ece61.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-97-7547	TCGA-97-7547-01A	Primary Tumor
955ff656-2309-4d84-9b0d-d1ef0700f127	872ff828-53a2-4c1f-8732-4212e710c9ed.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LUAD	TCGA-50-5939	TCGA-50-5939-01A	Primary Tumor
37b54f36-5994-4894-8785-1be38d1f4464	6d4e727f-5da6-4901-9ee0-0c5e066db04b.mirbase21.isoforms.quantification.txt	Transcriptome Profiling	Isoform Expression Quantification	TCGA-LUAD	TCGA-78-7156	TCGA-78-7156-01A	Primary Tumor
